คำ,POS,ความหมาย
พริกแดง 0,น.,พริกแก่มีสีแดง น้ำพริกตาแดง คือน้ำพริกใช้พริกแห้ง กระเทียม กะปิปิ้งไฟ เกลือ อาจเติมปลาย่างด้วยก็ได้ ใช้จิ้มกินกับผัก อาจบีบน้ำมะกอกสุกเติมก็ได้ กล่าวกันว่ามักจะเผ็ดจนผู้กินตาแดง
พริกแต้ 0,น.,พริกขี้หนู
พริกแตนแต้ 0,น.,พริกขี้หนู
พริกนก 0,น.,พริกขี้หนู
พริกน้อย 0,น.,พริกไทย
พริกน้ำเหมี้ยง 0,น.,ชื่อพรรณไม้พุ่มเตี้ยจากต่างประเทศ
พริกบ่าต่อม 0,น.,ชื่อพรรณไม้พุ่มเตี้ยจากต่างประเทศ
พริกโพรง 0,น.,ผลพริกที่เป็นโรคทำให้เป็นสีขาวและโพรก
พริกแล้ง 0,น.,พริกสวนที่นิยมปลูกในสวนริมหาดทรายในหน้าแล้ง
พริกหนุ่ม 0,น.,พริกสดซึ่งมักเป็นชนิดเดียวกับพริกแล้งแต่ปลูกในหน้าฝนหรือหน้าแล้วก็ได้ นิยมใช้ทำน้ำพริกหรือปรุงอาหารขฯะที่ผลยังไม่แก่ เรียกน้ำพริกที่ใช้พริกสดเป็นหลักว่า น้ำพริกหนุ่ม
พริกหลวง 0,น.,พริกชนิดเดียวกับพริกแล้ง แต่มักหมายถึงชนิดที่ปลูกในฤดูฝน
พริกอยวก 0,น.,พริกหยวก พริกชนิดหนึ่งผลโตสีขาว
พริง 0,ก.,ปิ้ง ย่าง
พริ้ง 0,น.,แมลงหวี่
พริบพรี่พริบพรี 0,ว.,ตาหยี
พริบพรี่พริบพรี 1,ว.,ลักษณะตาที่หรี่ยิบหยี่ คือกระพริบตาถี่ๆ
พริ่ว 0,ก.,บอกว่าโกรธ ไม่พูดกัน เป็นศัพท์ของเด็ก เฉียดไปอย่างรวดเร็ว
พริ่ว 1,ว.,ถ้าใช้ประกอบหลังคำ หนิม ซึ่งแปลว่า นิ่งสนิท เป็น หนิมพริ่ว แปลว่า นิ่ง ไม่กระดิก
พรี้ 0,ว.,นี้ ที่นี้ สิ่งนี้
พรึกๆ 0,ว.,ลักษณะที่น้ำหยดลงเป็นปริมาณมาก เช่น นั่งไห้น้ำตาย้อยโซะๆ - ร้องไห้น้ำตาไหลพราก
พรึ่นพรึ่น 0,ว.,ลักษณะการเคลื่อนไหวอย่างรวดเร็ว และต่อเนื่องเป็นจำนวนมาก เช่น นกบินไพพรึ่นๆ คนไพพรึ่นๆ
พรือสะ 0,ว.,น่ากลัว มักใช้เป็นชุดคำว่า พรือสะเพิงกลัว หรือ พรีสะเพิงกลัว
พรุ่ม 0,ว.,ร่วมกัน พร้อมเพรียง ครบครัน ในขณะเดียวกัน ทันกัน
พรุ่ม 1,ว.,พร้อม พร้อมกัน ในเวลาเดียวกัน
พรุ่ย 0,ว.,ซุย ยุ่ย ร้วน ไม่จับกันแน่น
พรุ้ย 0,ว.,พร้อย ประทั่วไป ลายเป็นจุด มอมแมม
พล 0,น.,ไพร่พล กำลัง กองทัพ
พลนคระ 0,น.,หมายถึงเมืองแพร่
