คำ,POS,ความหมาย
กลองเดิก็ 0,น.,สัญญาณกลองบอกเวลา ดึก
กลองต๊อบ 0,น.,กลองสองหน้าขนาดเล็ก
กลองตะหลดปด 0,น.,กลองชนิดหนึ่งคล้ายกลองสองหน้าของภาคกลางแต่ยาวกว่า ใช้ตีประกอบบอกจังหวะร่วมกับ กลองหลวง หรีอ กลองแอว
กลองเต่งถิ้ง 0,น.,ตะโพน
กล้องถบ 0,น.,ของเล่นเด็กประกอบด้วยกระบอกไม้ไผ่ขนาดเล็ก มีแกนไม้ซึ่งเมื่อกระทุ้งแกนนั้น ก็จะส่งกระสุนด้วยแรงอัดอากาศและมีเสียงระเบิดดัง
กล้องถบ 1,น.,เรียกเครื่องเล่นของเด็กที่เป็นกระบอกไม้มีแส้กระทุ้ง วัตถุอย่างก้อนกระดาษเปียกให้เกิดแรงอัดแล้วระเบิดออกมีเสียงดังเช่นนั้นว่า บอกถ็อบ
กล้องถบ 2,น.,ของเล่นเด็ก ประกอบด้วยกระบอกไม้ไผ่ขนาดเล็ก มีแกนไม้ซึ่งเมื่อกระทุ้งแกนนั้นก็จะส่งกระสุนด้วยแรงอัดอากาศ และมีเสียงระเบิดดัง
กล้องถ็อบ 0,น.,ของเล่นเด็กประกอบด้วยกระบอกไม้ไผ่ขนาดเล็ก มีแกนไม้ซึ่งเมื่อกระทุ้งแกนนั้น ก็จะส่งกระสุนด้วยแรงอัดอากาศและมีเสียงระเบิดดัง
กล้องถ็อบ 1,น.,เรียกเครื่องเล่นของเด็กที่เป็นกระบอกไม้มีแส้กระทุ้ง วัตถุอย่างก้อนกระดาษเปียกให้เกิดแรงอัดแล้วระเบิดออกมีเสียงดังเช่นนั้นว่า บอกถ็อบ
กล้องถ็อบ 2,น.,ของเล่นเด็ก ประกอบด้วยกระบอกไม้ไผ่ขนาดเล็ก มีแกนไม้ซึ่งเมื่อกระทุ้งแกนนั้นก็จะส่งกระสุนด้วยแรงอัดอากาศ และมีเสียงระเบิดดัง
กลองถิ้งหม้อง 0,น.,กลองยาว กลองเถิดเทิง
กลองถิ้งหม้อง 1,น.,กลองขาวหรือเถิดเทิง
กลองเถ่งถิ้ง 0,น.,ตะโพน
กลองเถิกถิ้ง 0,น.,กลองยาวชนิดที่ต้องใช้หามหรือบรรทุกไปบนเกวียนเวลาบรรเลง
กลองเถิ้งบ้อง 0,น.,กลองยาวชนิดสะพายขณะบรรเลง
กลองปุ่มเป้ง 0,น.,กลองสองหน้า
กลองปุ่มผิ้ง 0,น.,กลองสองหน้า
กลองปู่เจ่ 0,น.,กลองยาวของชาว ไทยใหญ่ คล้ายกลองยาวหรือ เถิดเทิง
กลองปูชา 0,น.,กลองสองหน้า ขนาดใหญ่ประจำวัดใช้ตีก่อนและหลังเสร็จพิธีการทางศาลนา และคืนก่อนวันพระ
กลองมองเชิง 0,น.,กลองของชาวไทยใหญ่ ลักษณะคล้ายตะโพน แต่ใช้ลายละพายคล้องคอเพื่อตีทั้งสองหน้า
กล้องมูลี 0,น.,กล้องสำหรับสูบบุหรี่
กล้องมูอยา 0,น.,กล้องสำหรับสูบยาเส้น
