คำ,POS,ความหมาย
โศก 0,น.,"ความทุกข์, ความเศร้า, ความเดือดร้อนใจ"
โศก 1,ว.,ความแห้งใจ
โศกศัลย์ 0,ก.,"เดือนร้อนโดยความโศก, ร้องไห้สะอึกสะอื้น"
โศกศัลย์ 1,?,ดู โศกาดูร
โศกา 0,ก.,"ร้องไห้, เศร้าโศก"
โศกาลัย 0,น.,"ความเศร้าหมองใจและความห่วงใย, ร้องไห้สะอึกสะอื้น (ส.)"
โศกาอาดูร 0,ก.,"เดือนร้อนโดยความโศก, ร้องไห้สะอึกสะอื้น"
โศกี 0,ก.,"ร้องไห้, เศร้าโศก"
โศภณ 0,น.,"ความงาม, ความดี (ส.)"
โศล์ก 0,น.,"มาตราการบอกลักษณะดีชั่วของคน สัตว์และสิ่งของต่าง ๆ ตามความเชื่อของโหราศาสตร์อีส่น, ส่วนมากออกเสียงว่า โสก"
โศลก 0,น.,คำประพันธ์สันสกฤตสี่บาทเป็นหนึ่งโศลก
ไศล 0,น.,"หิน, ภูเขา, เนินหิน (ส.)"
