คำ,POS,ความหมาย
ดาด 0,ก.,"นาบ หรือแตะด้วยของร้อนจัด หรือสิ่มีพิษ เช่น บ้งดาด, กาน้ำร้อนดาดมือ"
ดาด 1,ว.,"ลาด, เรียบ, ไม่ชัน, เช่น หินดาด = หินลาด, ดาดผ้าพิสดาร = ขึงผ้าเป็นเพดาน"
ด่าน 0,น.,"แดน, เขต, จุดที่สำหรับตรวจตราเหตุการณ์"
ดาน 0,น.,"เนินเขา เช่น ""ขึ้นเมือภูเก็บดอกหว้าน ขึ้นเมือ ดานเก็บดอกข่อย"
ด้าน 0,น.,"ข้าง, ทาง, ส่วน, ฝ่าย, ตำแหน่งการปกครองทั้งฝ่าบอาณาจักรและพุทธจักร"
ดาน 1,ก.,"ปะทะ, ยับยั้ง, ขัดขวาง, กีดกัน, เช่น ปลาขึ้นดานแห = ปลาปะทะกับผืนแห"
ด้าน 1,ว.,"กระด้าง, ไม่มีมัน, ไม่มีเงา, ไม่อาย"
ดาน 2,ว.,"แน่น, แข็ง, เป็นก้อนในท้อง, เช่น ท้องเป็นดาน, ดานเลือด, ดานลม"
ดาบ 0,น.,มีดยาวชนิดหนึ่ง
ดาบส 0,น.,ผู้บำเพ็ญตนเผาผลาญกิเลส = ฤาษี (ป.)
ดาบสินี 0,น.,ฤาษีผู้หญิง (ป.)
ดาม 0,ก.,"ทาบ, ประกบ, เสริม หรือประกบให้แข็ง"
ด้าม 0,น.,"ที่สำหรับถือ, คัน, เช่น ด้ามมีด, ด้ามจอง = ด้ามกระจ่า, เรียกเพี้ยนเป็น ก้ำ ก็มี"
ด้าม 1,น.,"ประมาณ, ขนาด, เช่น ""ไม้บ่ทันแทก ด้ามอย่าฟ้าวห่าวฮอนตัด"" (อิน.)"
ด้าม 2,ว.,"เท่านี้, เพียงนี้, แค่นี้, เช่น ""เป็นหนี้ด้ามสิบบาทก็บ่คืนให้"""
ดามกระดูกเผือก 0,น.,ของที่เป็นซี่ถักให้ติดกันเป็นแผ่นสำหรับกั้นน้ำดักปลา
ด้าย 0,น.,สิ่งที่ทำด้วยฝ้ายเป็นเส้นสำหรับเย็บผ้า และถักทอ เป็นต้น
ดาย 0,ก.,"ถาก, ถาง ทำให้เตียน"
ดาย 1,ว.,"เปล่า, เสียเปล่า, เช่น แก่ดายดอก = แก่เสียเปล่า"
ดาร 0,ก.,"เสียงดัง, เสียงสูง, เสียงแหลม (ส.)"
ดารกา 0,น.,"ดวงดาว (ป., ส.)"
ดารณี 0,น.,ยานอันช่วยข้าม คือ เรือ (ป.)
ดารา 0,น.,ดาว
ดาราศาสตร์ 0,น.,ตำราว่าด้วยดาว (ป.)
ดาล 0,น.,กลอนประตูทำด้วยไม้ สำหรับขัดบานประตู
ดาล 1,น.,"พื้น, ป่า (ป. ตล พื้น, ฝ่า เช่น ปาทดล ฝ่าเท้า, หัตถดล ฝ่ามือ)"
ดาล 2,ก.,"เกิดขึ้น,มีขึ้น, เป็นขึ้น, เช่น เกิดความโกรธ, เคือง"
ดาลความโกรธ 0,ก.,"เกิดขึ้น,มีขึ้น, เป็นขึ้น, เช่น เกิดความโกรธ, เคือง"
ดาลุ 0,น.,เพดานในปาก
ดาลุมูล 0,น.,ลิ้นไก่ (ในลำคอ)
ด้าว 0,น.,"เขต, แดน, แผ่นดิน, แว่นแคว้น, ป่า"
ดาว 0,น.,"โลกอื่น ๆ ที่เห็นเป็นดวง ๆ มีแสงสว่างบนอากาศในเวลากลางคืน มีชื่อต่าง ๆ กัน เช่น ดาวลูกไก่, ดาวนพเคราะห์"
ดาว 1,น.,เรียกเสือที่มีลายเป็นจุด ๆ ทั่วตัวเหมือนดวงดาวว่า เสือดาว
ด่าว ๆ 0,ว.,"อาการดิ้นรนของคนหรือสัตว์ที่กำลังได้รับความลำบากใช้สำหรับขนาดใหญ่, ถ้าขนาดเล็กว่า แด่ว, แด่ว ๆ"
ดาวก้อนเส้า 0,น.,ดาวฤกษ์ที่มี ๓ ดวง
ดาวควัน 0,น.,ดาวหาง
ดาวคันฉัตร 0,น.,ชื่อดาวฤกษ์ที่ ๑๖ มี ๕ ดวง
ดาวจี่แข้ 0,น.,ดาวฤกษ์ กลุ่มหนึ่ง
ดาวช้างพัง 0,น.,ชื่อดาวฤกษ์ที่ ๑๕ มี ๕ ดวง
ดาวดั้ง 0,น.,ชื่อดาวกลุ่มหนึ่งมี ๓ ดวง
ดาวดึงส์ 0,น.,ชื่อสวรรค์ชั้นที่ ๒ ในจำนวน ๖ ชั้น พระอินทร์เป็นผู้ครอง (ป.)
ดาวนพเคราะห์ 0,น.,"ดาวพระเคราะห์ทั้ง ๙ ดวง คือ อาทิตย์, จันทร์, อังคาร, พุธ, เสาร์, พฤหัสบดี, ราหู, ศุกร์, เกตุ ทางโหราศาสตร์ กล่าวว่า มีอิทธิพลต่อชีวิตของมนุษย์ คือ อาจให้คุณให้โทษ หรือให้ดีให้ร้ายได้ตามโอกาส"
ดาวปลาตะเพียน 0,น.,ชื่อดาวฤกษ์ที่ ๒๗
ดาวผะกาย 0,น.,ดาวรุ่ง คือดาวพระศุกร์ที่เห็นในเวลาเช้ามืด
ดาวเรือน 0,น.,ชื่อดาวฤกษ์ที่ ๙ มี ๕ ดวง
ดาวเฮือง 0,น.,ไม้ดอกชนิดหนึ่งดอกสีเหลืองใบเป็นแฉก = ดาวเรือง
ดาษ 0,ก.,"เกลื่อนกลาด, มากหลาย, ดาษดื่น, เช่น ""ฮมฮมถือทุงแดงดาษดินดาเต้า"" (ฮุ่ง.)"
ดาห้าง 0,ก.,"กาง หรือวางเครื่องดักสัตว์ , ดัก, เช่น ห้างแฮ้ว ; เตรียมจัดแจง, เช่น ห้างไถ, ห้างเกวียน"
ด่ำ 0,ก.,"จมลงไป, ลดต่ำลงไป, ลึกลงไป, ปักหัวลงไป"
ด้ำ 0,น.,"ที่สำหรับถือ, คัน, เช่น ด้ามมีด, ด้ามจอง = ด้ามกระจ่า, เรียกเพี้ยนเป็น ก้ำ ก็มี"
ดำ 0,น.,มดชนิดหนึ่ง ตัวเล็กสีดำ = มดลี่
ด้ำ 1,น.,"ที่สำหรับถือ, คัน, เช่น ด้ามมีด, ด้ามจอง = ด้ามกระจ่า, เรียกเพี้ยนเป็น ก้ำ ก็มี"
ดำ 1,น.,"ไม้ต้นชนิดหนึ่งเรียกไม้ดำใช้ทำเครื่องใช้ต่าง ๆ เช่น โต๊ะ, เก้าอี้"
ด้ำ 2,น.,"ผีเรือน, ผีบรรพบุรุษ"
ดำ 2,น.,ไผ่ชนิดหนึ่ง เรียก ไผ่ดำ
ดำ 3,น.,เสือชนิดหนึ่งสีดำ เรียก เสือดำ
ดำ 4,ก.,"ปักต้นข้าวกล้าลงในนา = ดำนา, มุดลงไปในน้ำ = ดำน้ำ"
ดำ 5,ว.,"มีสำดำ เช่น สีเขม่า, มืด, เช่น เดือนมืด"
ดำกฤษณา 0,น.,"ความปรารถนา, ความดิ้นรน, ความอยาก, ความเสน่หา (ส.)"
ดำดวน 0,น.,ต้นไม้ชนิดหนึ่ง ดอกเป็นกลีบหนาและสั้น มีกลิ่นหอม
ดำเนิน 0,ก.,ยกเท้าก้าวไป (แผลงมาจากเดิน) (ดู เดิน)
ดำเนิน 1,ก.,"ยกเท้าก้าวไป, เคลื่อนไป, ก้าวหน้าไป, กล่าวเรื่อยไป, ส่วนมากว่า ย่าง"
ดำรง 0,ก.,"ทรงไว้, ตั้งใจ, รับไว้, รักษาไว้, ทำให้คงอยู่"
ดำรง 1,ว.,"ตรง, เที่ยง"
ดำรัส 0,น.,คำพูดของเจ้านาย (แผลงมาจาก ตรัส)
ดำรัส 1,ก.,พูด (สำหรับเจ้านาย)
ดำริ 0,ก.,คิด (แผลงมาจาก ตริ)
ดำรี 0,น.,ช้าง
ดำไร 0,น.,ช้าง
ดิก 0,ก.,ปักหัวลง
ดิ๊ก ๆ 0,ว.,อาการไหวถี่ ๆ เช่น กระดิกเท้าดิ๊ก ๆ
ดิ่ง 0,น.,ลูกตุ้มสำหรับวัดส่วนตรงลงในแนวดิ่งและสำหรับหยั่งวัดน้ำ
ดิ่ง 1,ว.,"เที่ยง, ตรง, เช่น ดิ่งไปหา = ตรงไปหา"
ดิ่ง ๆ 0,ว.,ลักษระของเหลวที่ไหลพุ่งออกจากรูเล็ก ๆ
ดิฐ 0,ก.,"ตั้งอยู่, คงอยู่, พักอยู่, หยุดอยู่ (ป.)"
ดิ้ด 0,ว.,"ด้วน ใช้สำหรับขนาดเล็ก เรียกหมาหางด้วนตัวเล็ก ว่าหมาหางกิด, สำหรับขนาดใหญ่เรียกว่า กุด"
ดิตถ์ 0,น.,"ท่าน้ำ, ที่ลงอาบน้ำ, บันได หรือสะพานขึ้้นบก (ป.)"
ดิตถกร 0,น.,"""ผู้กระทำท่า"" คือ เจ้าของลัทธิ, เดียรถีย์"
ดิถี 0,น.,"วันที่นับตามข้างขึ้นและข้างแรมตามจันทรคติ เช่น ค่ำหนึ่งสองค่ำ (ป., ส.)"
ดิน 0,น.,"พื้นโลก, ธาตุที่มีแข็ง, วัตถุธาตุที่อยู่ตามพื้นโลก ใช้ทำเป็นสิ่งของต่าง ๆ ได้"
ดิ้น 0,น.,"เครื่องปักลวดลายบนผ้า หรือแพร ใช้แทนไหม มักทำด้วยเงิน ทอง หรือทองแดง, ส่วนมากเรียก ไหมเงิน, ไหมคำ"
ดิ้น 1,ก.,"แสดงอาการไม่นิ่งอยู่, เสือกสนไปมา, พยายามด้วยอาการรีบด่วน, กระสับกระส่าย, ดิ้นรน"
ดินขอ 0,น.,กระเบื้องดินเผา
ดินจี่ 0,น.,อิฐ
ดินดาก 0,น.,ดินสีแดงเรื่อ ๆ หรือสีเหลืองอ่อนจำพวกดินเหนียวชนิดหนึ่ง
ดินตับ 0,น.,ดินเหนียวชนิดหนึ่งใช้กินได้สีน้ำตาล บางชนิดสีดำ
ดินป่ง 0,น.,ดินที่มีธาตุเกลือปนมาก มักมีอยู่ตามชายป่าสัตว์ชอบกิน
ดินปุ่น 0,น.,ดินเหนียวชนิดหนึ่งมีเนื้อละเอียดเอามาเลื่อยเป็นแท่งใช้เขียนหนังสือได้ เรียก ดินสอปุ้น
ดินโพน 0,น.,ดินจอมปลวก
ดินเอียด 0,น.,ดินที่มีส่าเกลือปนอยู่
