คำ,POS,ความหมาย
อ่อนจิตอ่อนใจ 0,ก.,"เหนื่อยใจ, จิตใจเพลีย, ละเหี่ย, เบื่อ"
อ่อนช้อย 0,ว.,มีกิริยาท่าทางงดงาม
ออนซอน 0,ว.,"ซาบซึ้ง, ประทับใจ"
ออนซอน 1,ว.,"น่าพึงใจ, ยินดีด้วย (ดู อรชร)"
อ้อนต้อน 0,ว.,"ลักษณะของเล็กที่แขวนหรือห้อยอยู่ (เอก.) อ้อนต้อนแอ้นแต้น (พหู), ถ้าของใหญ่ เรียกว่า โอ้นโต้น (เอก), โอ้นโต้นเอ้นเต้น (พหู)"
อ่อนน้อม 0,ว.,มีกิริยาวาจานบนอบ
อ่อนโยน 0,ว.,มีกิริยาวาจานุ่มนวล
ออนสา 0,น.,ผู้เกิดกับอก = ลูก
อ่อนสา 0,น.,ผู้เกิดกับอก = ลูก
อ้อนหย้อน 0,ว.,"หนักเล็กน้อย ใช้แก่ของเล็ก, ถ้าของใหญ่ค่อนข้างหนักเรียกว่า โอ้นโหย้น"
อ่อนหวาน 0,ว.,"ไพเราะ, น่าฟัง (ใช้แก่วาจา)"
อ่อนหัด 0,ว.,"หัดมาน้อย, ไม่ชำนาญ"
อ่อนแอ 0,ว.,"มีกำลังน้อย, ไม่แข็งแรง, ไม่เข้มแข็ง"
อ้อนแอ้น 0,ว.,"แบบบาง, ชดช้อย"
ออบแอบ 0,น.,เถาไม้เลื้อยขึ้นตามที่ชุ่มชื้น งอกงามในฤดูฝนชุก เพาะด้วยรากเหง้าใบคล้ายผักบุ้งนาสีเขียวพื้นสีม่วงปนเขียว เป็นประเภทผักรสเปรี้ยวผสมแกงให้มีรสเปรี้ยว
อ้อป้อ 0,ว.,"ลักษณะของความเจี้ย ล่ำ นุน เช่น ต่ำอ้ออ้อ ขอดอ้อป้อ สำหรับขนาดเล็ก, ถ้าขนาดใหญ่ว่า โอ้โป้"
อ้อป่อง 0,น.,คาถาที่ทำให้เรียนหนังสือเก่ง
ออม 0,ว.,เป็นวงโค้งเข้าหากันใช้สำหรับเขาสัตว์
อ่อม 0,น.,ชื่อแกงชนิดหนึ่งใส่ข้าวเบือและใส่น้ำแต่น้อย
ออม 1,น.,ภาชนะสานด้วยตอก ยาชัน รูปคล้ายหม้อแต่ไม่มีคอใช้ใส่น้ำ
ออม 2,ก.,"ประหยัด, เก็บเล็กผสมน้อย เช่น ออมทรัพย์"
อ้อมถ้อง 0,ว.,มีลักษณะเล็ก ๆ และตื้น เช่น หลุมอ้องถ้อง ถ้าขนาดใหญ่ว่าเอิ้งเถิ้ง หรือโอ้งโถ้ง
อ่อมป้อม 0,ว.,"มีลักษณะกลมมน เช่น ขดอ่อมป้อม, สำหรับขนาดใหญ่ ว่าอุ้มปุ้ม"
ออมแรง 0,ก.,"ประหยัดแรง, ไม่หักโหม"
อ่อมล่อม 0,ว.,"กลมกลืน, กลมเกลียว"
อ้อมล้อม 0,ว.,"ลักษณะอาการขอด หรือ กอดรวมกันรัดแน่นสนิท, กลมเกลียวกัน เช่น กลมอ้อมล้อม = กลมดิก, ถ้าขนาดใหญ่ว่า อุ้มลุ้ม"
อ้อมส้อม 0,ว.,พอเหมาะสม
ออมสิน 0,ก.,"เก็บเล็กผสมน้อย, รวบรวมทรัพย์สินทีละน้อย, เรียกธนาคารของรัฐบาลว่า ธนาคารออมสิน"
ออมอด 0,ก.,ประหยัด
อ่อมอ่อม 0,ว.,มีน้ำเสียงเล็กและเบา เช่น เว้าอ่อมแอ่ม = คุยเบา ๆ ถ้าเสียงดังทุ้มว่า อุ่ม ๆ
อ่อมอ่อย 0,ว.,ลายเป็นจุดเล็ก ๆ เช่น ลายของนกกระทาว่าลายอ่อมอ่อย
