คำ,POS,ความหมาย
ลาง 0,น.,"สัญญาณบอกเหตุร้าย, ขนบประเพณี เช่น ของเก่าลาวลาง"
ลาง 1,ว.,"บาง, บ้าง, เช่น ลางเถ้าก็ตาย ลางยายก็อยู่"
ลางเค็ด 0,น.,นกชนิดหนึ่ง คล้ายนกกระไน = สาลิกาดง
ลางเชือก 0,น.,ชื่องูไม่มีพิษชนิดหนึ่ง
ล่างซ่าง 0,ว.,ถ่างออกไปมาก เช่น อ้าล่างซ่าง
ล่างซ่าง 1,ว.,ลักษณะสิ่งของที่เป็นคู่ยาวสูงขึ้น ส่วนล่างแคบ ส่วนบนกว้างออก
ลางเทื่อ 0,ว.,"ลางที, บางที"
ลาด 0,น.,"ลานดิน หรือลานหินที่มีลักษณะเอียงเล็กน้อย ไม่เสมอ เช่น ลาดแดง, ลาดตาจ้าย, ตลาด, เช่น ลาดใหญ่ตั้งเต็มด้วยเครื่องควน"
ลาด 1,ว.,ลักษณะของพื้นที่หรือภูเขาที่เทหรือเอียงต่ำลงไปทีละน้อยจนถึงที่ราบ เช่น ผาลาด
ลาดฟาด 0,ว.,ระเนระนาด เช่น ต้นเข้าล้มลาดฟาด
ลาดเลา 0,น.,"ลู่ทาง, เค้าเงื่อน, ท่าที"
ลาน 0,น.,ที่สำหรับนวดข้าว
ล้าน 0,น.,จำนวนนับเท่ากับ ๑๐ แสน
ลาน 1,น.,ต้นไม้ชนิดหนึ่ง ใบคล้ายใบตาล ใบอ่อนตากแห้งแล้วใช้จารหนังสือ
ล้าน 1,ว.,ลักษณะหัวที่มีผมหรือขนน้อย
ลาน 2,น.,เหล็กแผ่นบางยาว ม้วนให้แน่น เพื่อให้คล้ายออก ทำให้ตัวจักรหมุน เช่น ลานนาฬิกา
ลาน 3,น.,ต่างหูโบราณชนิดหนึ่ง ทำด้วยแผ่นเงินหรือทองบาง ๆ ม้วนให้กลมสอดใส่รูที่เจาะไว้ที่หู
ลาน 4,ว.,มีขาวนวล คล้ายสีใบลานอ่อน ที่ตากแห้งแล้ว
ล้านช้าง 0,น.,ชื่อประเทศลาวสมัยก่อน
ล้านนา 0,น.,ชื่อประเทศโยนกสมัยโบราณ คือ เชียงแสน
ลาบ 0,น.,อาหารประเภท พร่าและยำ ทำด้วยเนื้อสัตว์หรือปลาที่สับละเอียดแล้วปรุงด้วยเครื่อง
ลาบซาบ 0,ว.,ลักษณะของสิ่งของที่แขวน หรือตั้งเรียงกันอยู่เป็ฯแถว
ลาภ 0,น.,"สิ่งที่ได้มาด้วยความพอใจ, โชค, ของที่ได้โดยไม่คาดฝันมาก่อน"
ลาม 0,ก.,"ติดต่อไป, ขยายออกไป, เช่น ไฟลาม"
ล่าม 0,ก.,ผูกไว้ด้วยเชือกหรือโซ่ เช่น ล่ามงัว
ล่าม 1,ว.,"ยาว, รุ่มร่าม, กรอมเท้า, เช่น ปกล่ามปลายตีน"
ลามก 0,ว.,"ชั่ว, เลวทราม, ต่ำช้า, สกปรก (ป.)"
ล่าย 0,ก.,"ปด, หลอกลวง, อำพรางความจริง"
ล้าย 0,น.,แจวเรือขนาดใหญ่ ใช้เหมือนตีกันเชียง
ลาย 0,น.,"เส้นที่เขียน หรือแกะสลักให้เป็นรูปต่าง ๆ , สีขาว, ดำ, เหลือง, แดง เป็ฯต้น ที่สลับกัน ตามขนสัตว์หรือผ้า"
ลาย 1,น.,สิ่งที่แยกกล่าวเป็นอย่าง ๆ ไป = ราย
ล้าย ๆ 0,ว.,"อาการเดินตามกันเป็นทิวแถว, ถ้าเดินขวักไขว่ว่า ล้วยล้าย หรือลุ้ยล้าย"
ลายขัด 0,น.,"ลายสานที่ขัดกันยกเส้นข่มเส้น, โดยปริยายหมายถึง ลายถักหรือทำขัดกัน"
ลายขัดตาแหลว 0,น.,ลายสานขัดเฉลว
ลายคราม 0,น.,ลายที่เขียนโดยช่างจีน ตามถ้วยชามหรือกระเบื้องจีน
ลายคอกหมู 0,น.,ลายสองที่เป็นรูปข้าวหลามตัด
ลายคุบ 0,น.,ลายสานเสื่อลำแพน ยกสีข่มสาม ยกสองข่มสาม สลับกันไป
ลายเครือ 0,น.,ลายเขียน หรือแกะสลัก เป็นรูปเถาวัลย์
ลายแคน 0,น.,"ทำนองแคนแบบต่าง ๆ เช่น ลายน้อย, ลายใหญ่, ลายล่อง, ลายส้อง, ลายสุดสะแนน"
ลายจีน 0,น.,ลายที่เขียนโดยช่างจีน ตามถ้วยชามหรือกระเบื้องจีน
ลายจุ้ม 0,น.,"ตราสาร, หมายรับส่ง"
ลายเฉลี่ย 0,น.,ส่วนแบ่งที่เฉลี่ยเป็นรายบุคคล
ล้ายซ้าย 0,?,ดู ซ้ายล้าย
ล้ายซ้าย 1,ว.,เรียงราย
ลายดอก 0,น.,ลายเขียนหรือแกะสลัก เป็นรูปดอกไม้ เช่น ลายดอกผัดแว่น
ลายตา 0,ว.,มองเลือนหรือพร่าไป
ลายต่าง 0,ว.,"แปลกไป, ผิดไป, นอกเรื่อง, นอกลู่นอกทาง, เช่น ลงลายต่างแล้ว"
ลายเถลีย 0,น.,ส่วนแบ่งที่เฉลี่ยเป็นรายบุคคล
ลายแทง 0,น.,ข้อความ หรือแผนที่ที่เป็นปริศนา บอกขุมทรัพย์ หรือของมีค่าที่ซุกซ่อนไว้
ลายโปงลาง 0,น.,"ทำนองโปงลาง เช่น ลายช้างขว้ามภู, ลายนกไส่บินขว้ามทุ่ง, ลายแม่ฮ้างกล่อมลูก"
ลายมัดหมี่ 0,น.,ลายผ้าที่ทอด้วยด้าย หรือไหมที่มัดหมี่ เช่น ลายหมี่ขอ
ลายมือ 0,น.,รอยเส้นที่ปรากฏฝ่ามือและนิ้วมือ
