คำ,POS,ความหมาย
พฤกษรา 0,น.,"ต้นไม้, พฤกษา"
พฤติ 0,น.,"ความประพฤติ, ความเป็นไป, กิจการ, ลักษณะความเป็นอยู่, คำอธิบาย สูตรในไวยากรณ์บาลี (ป., ส.)"
พฤติกรรม 0,น.,การกระทำ (ส.)
พฤติการณ์ 0,น.,เหตุการณ์ที่เปลี่ยนไป (ส.)
พฤตินัย 0,น.,ข้อเท็จจริง (ส.)
พฤนท์ 0,น.,"กอง, หมู่, จำพวกมาก, ช่อ, พวง (ส.)"
พฤศจิก 0,น.,"แมงป่อง, ราศีรูปดาวแมงป่อง (ป., ส.)"
พฤศจิกายน 0,น.,"เดือนที่ ๑๑ ตามสุริยคติ ซึ่งเริ่มด้วยเดือนมกราคม , เดือนที่ ๘ ตามสุริยคติ ซึ่งเริ่มด้วยเดือนเมษายน (ปัจจุบันเลิกใช้)"
พฤษภา 0,น.,"โค, ราศีดาวรูปโค (ป.ส,)"
พฤษภาคม 0,น.,"เดือนที่ ๕ ตามสุริยคติ ซึ่งเริ่มด้วยเดือนมกราคม , เดือนที่ ๒ ตามสุริยคติ ซึ่งเริ่มด้วยเดือนเมษายน (ปัจจุบันเลิกใช้)"
พฤหัส 0,น.,เทพที่เป็นครูของเทวดาทั้งหลาย
พฤหัส 1,น.,ดาวเคราะห์ดวงที่ ๕ เป็นดาวที่ใหญ่ที่สุดในระบบสุริยะ
พฤหัส 2,น.,วันที่ ๕ ของสัปดาห์ส่วนมากว่า พหัส (ส.)
พล 0,น.,"กำลัง, แรง, กองทัพ (ป., ส.)"
พลกร 0,น.,"กองทัพ, กองทหารเป็นจำนวนมาก"
พลกาย 0,น.,"กองทัพ (ป., ส.)"
พลการ 0,น.,"อำเภอใจ, การทำด้วยกำลัง, การข่มเหง, การรังแก"
พลบ 0,น.,"เวลาย่ำค่ำ, เวลาโพล้เพล้"
พลไพร่ 0,น.,พวกไพร่
พลเมือง 0,น.,ประชาชน ราษฎร
พลเรือน 0,น.,ผู้ที่ไม่ใช่ทหาร
พลวง 0,น.,ชื่อแร่ธาตุมีลักษณะแข็ง สีขาวคล้ายโลหะเงินเปราะมีสมบัติพิเศษ คือ ขยายตัวเมื่อแข็งตัว ใช้ประโยชน์นำไปผสมกับโลหะอื่นให้เป็นโลหะเจือ
พลอง 0,น.,ไม้ใช้เป็นอาวุธยาวประมาณ ๔ ศอก เรียก ไม้พลอง
พล่อย 0,ว.,อาการที่พูดง่าย ๆ โดยไม่ตริตรอง
พลอย 0,น.,หินที่มีเนื้อใสสีต่าง ๆ ใช้ทำเป็นเครื่องประดับ
พลอย 1,ก.,"พลัดพราก, จากไป, คนที่พ่อแม่ตายจาก เรียก กำพลอย คู่กับ กำพร้า"
พลอย 2,ว.,"ร่วมด้วย, ประสบด้วย, ตามไปด้วย"
พละ 0,น.,กำลัง
พลัง 0,น.,กำลัง มักใช้พูดเข้าคู่ว่า กำลังพลัง
พลั้ง 0,ก.,พลาดโดยไม่ตั้งใจ หรือไม่ทันคิด
พลั้งปาก 0,ก.,พูดไปโดยไม่ทันคิด
พลั้งเผลอ 0,ก.,เผอเรอจนผิดพลาดไป
พลัด 0,ก.,"ตกจาก, หลุดจาก, หลงจาก"
พลัดถิ่น 0,ว.,อยู่ไกลจากถิ่นของตน
พลัดพราก 0,ก.,"จากไป, แยกออกจากกัน"
พลัน 0,ว.,"ทันที, รีบ, ด่วน"
พลับ 0,น.,ไม้ต้นคล้ายตะโก ผลกินได้
พลั่ว 0,น.,เครื่องมือสำหรับแทงดิน สาดดิน สาดข้าว เป็นรูปแบน ๆ มีด้ามสำหรับถือ
พลากร 0,น.,"กองทัพ, กองทหารเป็นจำนวนมาก"
พลาง 0,ว.,"ในระยะเวลาเดียว, พร้อมกันไป"
พลาด 0,ก.,"คลาด, ผิด, พลั้งไป"
พลาย 0,ว.,ตัวผู้ (ใช้กับช้าง) คู่กับ พัง (ช้างตัวเมีย)
พลาหก 0,น.,"เมฆ, ฝน (ป.,ส.)"
พลิก 0,ก.,"กลับ, เปลี่ยน"
พลิกแพลง 0,ก.,"กลับกลาย, เปลี่ยนแปลง, ดัดแปลง"
พลิกศพ 0,ก.,ชันสูตรศพ
พลิพัท 0,น.,โคผู้ (ป.)
พลี 0,น.,"การบวงสรวง, เครื่องบวงสรวง, ส่วย, การบูชา (ตามแบบ มี ๕ คือ ญาติพลี สงเคราะห์ญาติ, อิตถีพลี ต้อนรับแขก, เปตพลี ทำบุญอุทิศให้ผู้ตาย, ราชพลีถวายเป็นหลวง มีเสียภาษีอากร เป็นต้น, เทวดาพลีทำบุญอุทิศให้เทวดา, และแบ่งเป็น ๒ อย่าง คือ ธรรมพลีอุทิศกุศลให้ และอามีสพลี ให้สิ่งของ) (ป.,ส.)"
พลี 1,ก.,บวงสรวงเชิญมารับ
พลี 2,ว.,มีกำลัง
พลุ 0,น.,ดอกไม้เพลิงชนิดหนึ่ง บรรจุดินปืนในกระบอกไม้ไผ่เมื่อจุดมีเสียงระเบิดดังคล้ายเสียงปืน
พลุ่ง 0,ก.,"พล่าน, อาการที่น้ำเดือดควันพุ่งขึ้นไป"
พลู 0,น.,"ไม้เถาใบมีรสเผ็ดร้อนใช้กินกับหมากและทำยาได้ มีไม้ยืนต้น ๒ ชนิด ๑. พลูดี เป็นพลูใบใหญ่หนาและเป็นที่นิยม, ๒. พลูกะต่อย พลูใบเล็กบาง รสเผ็ดจัด ไม่ค่อยเป็นที่นิยม"
พลูขี้ไก่ 0,น.,"ไม้เถาใบมีรสเผ็ดร้อนใช้กินกับหมากและทำยาได้ มีไม้ยืนต้น ๒ ชนิด ๑. พลูดี เป็นพลูใบใหญ่หนาและเป็นที่นิยม, ๒. พลูกะต่อย พลูใบเล็กบาง รสเผ็ดจัด ไม่ค่อยเป็นที่นิยม"
พลูคำ 0,น.,พลูเหลือง
พลูช้าง 0,น.,ไม้เถาชนิดหนึ่ง ใบคล้ายใบพลูเกาะตามต้นไม้อื่น ยิ่งสูงขึ้นใบยิ่งใหญ่
พลูโต 0,น.,ดาวเคราะห์ดวงที่ ๙ ในระบบสุริยะ มองไม่เห็นด้วยตาเปล่า
พลูหนัง 0,น.,พลูเขียว
พวก 0,น.,"หมู่, กอง"
