คำ,POS,ความหมาย
นอนเว็น 0,น.,แมลงรูปคล้ายแตน ถ้าต่อยใครแล้วทำให้ผู้นั้นง่วงซึม เรียกว่า แม่นอนเว็น
นอนเว็น 1,ก.,นอนกลางวัน
นอนหงาย 0,ก.,อาการทอดร่างลงนอนหงายหน้า
นอนหลับทับสิทธิ์ 0,ก.,ผู้มีสิทธิของตน แล้วไม่ใช้สิทธินั้น
นอบ 0,ก.,"น้อม, ยอม, หมอบย่อลง, มักใช้ว่า นบนอบ"
น้อม 0,ก.,"อ่อน, โน้มลง มักใช้ว่า นอบน้อม"
น่อม ๆ 0,ว.,ลักษณะตามการไกวเอนของพุ่มไม้ต้องลม เช่น ยอดไม้เฟือนน่วม ๆ = สะเทือน
น้อย 0,น.,เป็นสรรพนามใช้แทนชื่อเด็ก ๆ = หนู
น้อย 1,ว.,ตรงข้ามกับมาก
นฮก 0,น.,"โลกที่เป็นที่ลงโทษผู้มีบาปเมื่อตายไปแล้ว เช่น ""หม้อนฮก อยู่ในใจ"""
นัก 0,น.,"นาย, ท่าน, ผู้, ผู้ชำนาญ เช่น นักปราชญ์,นักพรต, นักรบ เป็นต้น"
นัค 0,ก.,"เปลือย, ไม่นุ่งห่มเสื้อผ้า, เช่น นัคสมณะ = ชีเปลือย"
นั่ง 0,น.,หวายพันธุ์หนึ่ง เป็นพุ่มไม่เป็นเถา
นั่ง 1,ก.,ทรงตัวตรงให้ก้นติดกับพื้น หรือที่รองอื่น ๆ
นังคัล 0,น.,ไถ (ป.) เช่น จรดพระนังคัลแรกนาขวัญ
นั่งธรรม 0,ก.,นั่งทำจิตสงบรำลึกถึงพระธรรมพิจารณาดูสภาวะที่มองไปไม่ถึง
นั่งปรก 0,ก.,นั่งสมาธิ สำหรับพิธีพุทธาภิเษก
นั่งเมือง 0,ก.,ผู้ครองเมือง ใช้สำหรับพระเจ้าแผ่นดินสมัยบูรณาญาสิทธิราช (เหนือกฎหมาย)
นัจ 0,น.,การฟ้อนรำ (ป.)
นัฏ 0,น.,ผู้ฟ้อนรำ
นัฏก์ 0,น.,ผู้ฟ้อนรำ
นัฑ 0,น.,ไม้อ้อ (ส.)
นัด 0,น.,สับปะรด
นัด 1,น.,ลักษณะนาม เช่น บรรจุกระสุน ๓ นัด
นัด 2,ก.,กำหนดเวลาและสถานที่กันไว้เมื่อพบกัน
นัดดา 0,ก.,หลาน (ส.)
นัตถุ 0,ก.,เป่ายาเข้าจมูก
นัที 0,น.,แม่น้ำ (ป.)
นัน 0,ว.,อื้ออึง
นั้น 0,ว.,"ประกอบนาม ที่อยู่ไกลออกไป เช่น อันนั้น, ผู้นั้น"
นันทะ 0,น.,"ความสนุก, ความยินดี, ความรื่นเริง"
นับ 0,ก.,"ตรวจให้ทราบจำนวน, กำหนด"
