คำ,POS,ความหมาย
ยาบยอ 0,ว.,ลักษณะอาการพูดที่มีชั้นเชิงอุปมาอุปมัยด้วยคติสอนใจลึกซึ้ง
ยาบแย้ 0,น.,ชื่อสัตว์ประเภทแย้ แต่ตัวโตกว่าแย้
ยาบส้วง 0,น.,หนังและเนื้อสีข้าง
ยาบส้วง 1,น.,คำพูดที่มีสำบัดสำนวน
ยาปนมัต 0,น.,อาหารที่พอจะให้ร่างกายดำรงอยู่ได้
ยาปนมัต 1,ว.,สักว่ายังชีวิตให้เป็นไป = พอเลี้ยงชีวิตอยู่ได้
ยาปนะ 0,น.,การยังชีวิตให้เป็นไป
ยาปุก 0,ว.,เมา เช่น ยาฉุน = ยาเส้นรสเมามาก
ยาม 0,น.,ส่วนหนึ่งของวัน ยามหนึ่งมี ๑ ชั่วโมง ๓๐ นาที กลางวัน ๘ ยาม กลางคืน ๘ ยาม เท่ากัน มีชื่อเรียกดังนี้ กลางวัน ๘ ยาม คือ ๑. ยามตรูดตั้ง (ตูดตั้ง) ๖.๐๐-๗.๓๐ น. ๒. ยามกลองงาย ๗.๐๐- ๙.๐๐ น. ๓. ยามแถใกล้เที่ยง ๙.๐๐ - ๑๐.๓๐ น. ๔. ยามเที่ยง ๑๐.๓๐ - ๑๒.๐๐ น. ๕.ยามตรูดซ้าย (ตูดซ้าย) ๑๒.๐๐ - ๑๓.๓๐ น. ๖. ยามกลองแลง ๑๓.๓๐ - ๑๕.๐๐ น. ๗. ยามแถใกล้ค่ำ ๑๕.๐๐ - ๑๖.๓๐ น. ๘. ยามพาทย์สันค่ำ๑๖.๓๐ - ๑๘.๐๐ น. กลางคืน ๘ ยาม คือ ๑. ยามตรูดตั้ง (ตูดตั้ง) ๑๘.๐๐ - ๑๙.๓๐ น. ๒. ยามเดิก ๑๙.๓๐ - ๒๑.๐๐ น. ๓. ยามแถใกล้เที่ยง ๒๑.๐๐ - ๒๒.๓๐ น. ๔. ยามเที่ยงคืน ๒๒.๓๐ - ๒๔.๐๐ น. ๕. ยามตรูดซ้าย ๒๔.๐๐ - ๐๑.๓๐ น. ๖. ยามเช้า ๐๑.๐๐ - ๐๓.๐๐ น. ๗. ยามแถใกล้ฮุ่ง ๐๓.๐๐ - ๐๔.๓๐ น. ๘. ยามพาทย์ลั่นฮุ่ง ๐๔.๐๐ - ๐๖.๐๐ น. ส่วนทางบาลีแบ่งเฉพาะกลางคืนเป็น ๓ ยาม ยามหนึ่งมี ๔ ชั่วโมง มีชื่อเรียกดังนี้ ๑. ปฐมยาม ๑๘.๐๐ - ๒๒.๐๐ น. ๒. มัชฌิมยาม ๒๒.๐๐ - ๐๒.๐๐ น. ๓. ปัจฉิมยาม ๐๒.๐๐ - ๐๖.๐๐ น.
ย่าม 0,น.,"เครื่องใช้สำหรับใส่สิ่งของเล็ก ๆ น้อย ๆ ทำด้วยผ้ามีหู หรือสายในตัวสำหรับสะพาย, ส่วนมากว่า ถงหรือถงย่าม"
ย้าม 0,ว.,อาการยิ้มร่าเริง เช่น หัวย้าม = ยิ้มร่า หรือหัวย้าม ๆ
