คำ,POS,ความหมาย
บอน 0,น.,"เผือก, ชื่อไม้ล้มลุกพวกบอน วงศ์ Araceae ใบเดี่ยว เกิดเป็นกลุ่ม ดอกเล็กออกรวมเป็นช่อ รูปทรงกระบอกสั้น"
บอน 1,น.,"บอน, ชื่อไม้ล้มลุกหลายชนิด ขึ้นตามชายน้ำหรือที่ลุ่มน้ำขัง ยางคัน ก้านใบทำให้สุกแล้วกินได้ และมีอีกหลายชนิดใบมีสีและลายต่าง ๆ ปลูกเป็นไม้ประดับ."
บอน 2,น.,"บ่อนการพนัน, แหล่งเป็นที่ชุมนุมกันเพื่อเล่นการพนัน."
บอน 3,น.,ตลาดนัด.
บอน 4,น.,"เผือก (ภ.ก, น.ศ.)"
บอน 5,ก.,บอนต้นไม้ คือ การขุดรอบ ๆ โคนต้นไม้เพื่อรอการขุดโยกย้ายไปปลูกที่อื่น.
บอน 6,ว.,เรียกมะขามที่เนื้อเริ่มยุ่ยตอนใกล้สุกว่า “ขามบอน”.
บอนก 0,น.,กาล้วงหม้อ หรือซอกไหปลาร้าที่เป็นรอยบุ๋มลงไป
บอนกจอก 0,น.,กาล้วงหม้อ หรือซอกไหปลาร้าที่เป็นรอยบุ๋มลงไป
บอนกินดิบ 0,น.,"คูน, ชื่อไม้ล้มลุกจำพวกบอนขึ้นตามชายน้ำ หรือที่ลุ่มน้ำขัง ก้านใบทำให้สุกแล้วกินได้"
บอนกินดิบ 1,น.,คูน.
บอนดิบ 0,น.,คูน.
บอนเตา 0,น.,ว่านเสน่ห์จันทร์ดำ.
บอนแตก 0,ก.,การกระทำของใครคนหนึ่งหรือหลายคนก็ได้ ที่ทำให้ความสุขของกลุ่มแตกสลายไป
บอนแตก 1,ก.,การกระทำของคนใดคนหนึ่งหรืออาจหลายคนที่ทำให้ความสุขของกลุ่มคนแตกสลายไป (ดู ลายบอน).
บอนท่า 0,น.,"เผือก, ชื่อไม้ล้มลุกพวกบอน วงศ์ Araceae ใบเดี่ยว เกิดเป็นกลุ่ม ดอกเล็กออกรวมเป็นช่อ รูปทรงกระบอกสั้น"
บอนท่า 1,น.,"เผือก (ภ.ก, น.ศ.)"
บอนนก 0,น.,บอนแก้วหน้าม้า.
บอนน้ำ 0,น.,"เผือก, ชื่อไม้ล้มลุกพวกบอน วงศ์ Araceae ใบเดี่ยว เกิดเป็นกลุ่ม ดอกเล็กออกรวมเป็นช่อ รูปทรงกระบอกสั้น"
บอนน้ำ 1,น.,"เผือก (ภ.ก, น.ศ.)"
บอนฟักไข่ 0,น.,ว่านเสน่ห์จันทร์เขียวหรือแดง.
บอนฟักไข่ 1,น.,"เผือก (ภ.ก, น.ศ.)"
บอนส้ม 0,น.,ว่านเสน่ห์จันทร์เขียวหรือแดง.
บอนหมิ้น 0,น.,บอนชนิดหนึ่ง ต้นใช้แกง กินได้.
บอนอิบ 0,น.,"คูน, ชื่อไม้ล้มลุกจำพวกบอนขึ้นตามชายน้ำ หรือที่ลุ่มน้ำขัง ก้านใบทำให้สุกแล้วกินได้"
บอบ 0,ก.,"หิว เช่น ฉานบอบข้าวแล้ว - ฉันหิวข้าวแล้ว (ส.ฎ., ช.พ.)."
บอบ 1,ว.,"เจ็บช้ำมาก, อ่อนเพลีย, โทรม"
บอบ 2,ว.,มาก เช่น เนือยบอบแล้ว - หิวมากแล้ว (น.ศ.).
บอบแบบ 0,ว.,"เจ็บช้ำมาก, อ่อนเพลีย, โทรม"
บอบแบบ 1,ว.,อ่อนเพลีย (ดู บอบ ว.).
บอบอ 0,น.,แมงกะพรุน (ก.บ.).
บอไปหาหมา 0,สำ.,เป็นหญิงแส่ไปหาชาย.
บ้อม 0,ก.,รุมทำร้าย (เทียบ อ. Bomb ; ภ.ก.).
บอย 0,ว.,"บ่อย, บ่อย ๆ."
บ้อย 0,น.,บ๋อย (คนรับใช้).
บ้อย 1,ว.,ลักษณะรูกลม (ช.พ.).
บ้อยหลอย 0,ว.,"งาม, กลม"
บ้อแย็ง 0,น.,ทรงผมแบบรองทรง (น.ธ.).
บ้อร็อง 0,ก.,"เหมา, ซื้อของแบบเหมาจ่าย (น.ธ.)."
บอร้าง 0,น.,บ่อที่ไม่ใช้แล้ว.
บอริถิว 0,น.,"เทพรักษาแผ่นดิน, ชคตบดี (เทียบ ส.ปารฺถิว)."
บอลัด 0,ว.,"ไม่มีแรง, ไม่มีกำลัง (ดู โบ่ล้าด)"
บ่อลัด 0,ว.,"ไม่มีแรง, ไม่มีกำลัง (จ.,ภ.ก., พ.ง.)"
บ่อลิดิว 0,ก.,ตาย ใช้กับสัตว์ เช่น ไกบ้านฉานบ่อลิดิวแหม็ดแล้ว - ไก่บ้านฉันตายหมดแล้ว (ภ.ก.).
บอเลา 0,น.,กล้องลูกดอก (ซาไก).
บอวิ่ง 0,น.,บ่อล่อปลาเพื่อให้ปลาตกลงไป
บอหย็อง 0,น.,ชื่อกดทะเลพันธุ์หนึ่ง ไม่มีเกล็ด มีหนวด. (ป.น.)
บอหรม 0,น.,โบราณ เช่น คนครั้งบอหรม - คนโบราณ.
บอหรม 1,ว.,"มาก, อย่างยิ่ง."
บะ 0,น.,"กระบะ, รถกระบะ."
บ๊ะกั๊ว 0,น.,"หมูแผ่นย่างกรอบ (จ., ภ.ก.)."
บะกูด 0,น.,"กระดูกหมู (จ., ภ.ก., พ.ง.)."
บะเก๋า 0,น.,"ยาฉุน, ยาเส้นพื้นเมือง (น.ธ.)."
บะเก๋าแดง 0,น.,ยาเส้นที่มีสีแดงและมีรสฉุนมาก.
บะเก๋าเหนียด 0,น.,ยาเส้นที่ใช้เหนียดระหว่างฟันหน้ากับริมฝีปาก.
บะเฆียน 0,น.,"ส่วนแบ่ง, ส่วนที่ได้รับ เช่น บะเฆียนกะโดก - ส่วนแบ่งจากกองมรดกที่เป็นส่วนของผู้มอบโดยสงวนไว้เป็นค่าใช้จ่ายก่อนเสียชีวิต และใช้ทำบุญ ต่าง ๆ ในงานศพชองตัวเอง."
บะงวง 0,น.,"ตะกร้าจีนทรงกลม สานด้วยไมไผ่เป็นชั้น ๆ คล้ายปิ่นโต ใช้ใส่ของจำพวกธูปเทียน น้ำชา ของไหว้ เวลาไปไหว้พระที่ศาลเจ้า หรือวัดจีน (จ., ภ.ก.)"
บะงวง 1,น.,ตะกร้าจีนทรงกลม สานด้วยไม้ไผ่เป็นชั้น ๆ คล้ายปิ่นโต (ดู เสี่ยหนา).
บะจ่าง 0,น.,"ขนมจ้างไส้หมู (จ., ภ.ก., พ.ง.)"
บะจี๋น 0,น.,พริก (น.ธ.).
บะจี๋น 0,น.,"พริก, ชื่อไม้ล้มลุก ผลมีรสเผ็ด มีหลายชนิด"
บะจี๋นขี้หนู 0,น.,พริก (น.ธ.).
บะฉอ 0,น.,"หมูสับละเอียด (จ., ภ.ก.)."
บะฉอ 1,สำ.,สับให้ละเอียด.
บะดัน 0,น.,โรคเรื้อน.
บะดัน 1,น.,หมอตำแย. (น.ธ.).
บะเดะ 0,น.,หัวปลัดขิก.
