คำ,POS,ความหมาย
ดักเดียม 0,ก.,"จั๊กจี้, อาการที่ทำให้รู้สึกเสียวสะดุ้งหรือชวนให้หัวเราะเมื่อถูกจี้ที่เอวหรือรักแร้ เป็นต้น เช่น อย่ามาถูกเอวฉานดักดี้เดียมจ้าน - อย่ามาถูกสะเอวฉันจั๊กจี้"
ดักบอก 0,ก.,ดักปลาด้วยกระบอกไม้ไผ่
ดัง 0,น.,น้ำด่าง (ดู ดาง น.).
ดัง 1,น.,ชื่อขนมชนิดหนึ่งใช้น้ำด่างขี้เถ้าผสมแป้ง.
ดัง 2,น.,ชื่อขนมทำด้วยข้าวเหนียวตากแห้งแล้วปิ้ง.
ดัง 3,น.,ข้าวตัง (ดู ดังข้าว น. ๑.).
ดัง 4,น.,คราบสกปรก เช่น คอเสื้อเป็นดัง - คอเสื้อเป็นคราบสกปรก
ดัง 5,น.,ภาชนะคล้ายกระด้งแต่รูปกลม และลายจักสานต่างกัน.
ดัง 6,ก.,"ได้ยิน, ทราบ เช่น ดังขาวว่า - ได้ยินข่าวว่า."
ดัง 7,ก.,"ว่ากล่าว หรือทักท้วงด้วยความโกรธหรือไม่พอใจเพราะมีความผิด หรือไม่อยู่ในโอวาท เป็นต้น, ทำเสียงดัง, ดุ, ดุเสียงดัง เช่น ยาเม่เดี๋ยวครูดังเอา - อย่าเอ็ดเดี๋ยวครูดุเอา."
ดัง 8,ว.,"บังเกิดเรื่องขึ้นหรือทำให้เสียงดังขึ้นอย่างแรง, มีเสียง เช่น กลองดัง พูดดัง เสียงดัง."
ดัง 9,น.,"ข้าวตัง, ข้าวสุกที่ติดเป็นแผ่นเกรียมอยู่ก้นหม้อหรือกระทะ"
