คำ,POS,ความหมาย
หญ้าไก่นกคุ่ม . 0,น.,ชื่อไม้ล้มลุกจำพวกหญ้าชนิดหนึ่ง ใบเดี่ยวมนรียาว ขอบใบเป็นจัก ต้นและใบมีขน ออกดอกเป็นกระจุกสีม่วงอ่อน
หญ้าขน 0,น.,ชื่อไม้เถาชนิดหนึ่ง ลำต้นกลม มีขนมาก ดอกเหลือง.
หญ้าขนหมู 0,น.,แห้วหมู.
หญ้าแข็ดมอญ 0,น.,หญ้าขัดหมอน.
หญ้าครุน 0,น.,หญ้าชันกาด.
หญ้าควาญข้าง 0,น.,ชื่อไม้ล้มลุก หมายถึง ต้นเวอร์โนเนีย
หญ้าควาญช้าง 0,น.,ชื่อไม้ล้มลุกชนิดหนึ่ง.
หญาง 0,น.,รูปกากบาทในยามอุบากอง.
หญาง 1,น.,"ง่าม, ลักษณะหรือสิ่งที่แยกออกเป็น ๒ หรือ ๓ เป็นต้น."
หญาง 2,ว.,อาการเดินก้าวยาว ๆ อย่างรีบเร่ง.
หญาง 3,ว.,อาการอ้าปากเคี้ยวอย่างช้า ๆ
หญางหญาง 0,ว.,อาการอ้าปากเคี้ยวอย่างช้า ๆ
หญ้างับ 0,น.,"ต้นไมยราบ, ชื่อไม้ล้มลุก ใบคล้ายใบกระเฉด เมื่อถูกกระเทือนก็หุบราบไป"
หญ้างับ 1,น.,หญ้าไมยราบ.
หญาจก 0,ก.,ตะกละตะกลาม เช่น หญาจกเอาพรือกินเรียน คนเดียวสามหนวย
หญาจก 1,ก.,กินไม่เลือก เช่น พวกนี้หญาจกเมฺลอนิลูกเขียดลูกแขดกินเพ.
หญาจก 2,ว.,"เกินพอดี, น่าเกลียด เช่น พีพันนี้เขาเรียก พีหญาจก."
หญ้าชิงอิ 0,น.,หญ้าตีนกา.
หญาด 0,ก.,"ขยาด, เกรงกลัว."
หญาด 1,ว.,หยาดหยด.
หญ้าดอกขาว 0,น.,ต้นเวอร์โนเนีย (ดู หมอน้อย น. ๔.).
หญ้าดอกขาว 1,น.,ชื่อไม้ล้มลุก หมายถึง ต้นเวอร์โนเนีย
หญ้าเตย 0,น.,หญ้าเจ้าชู้.
หญ้าเตรย 0,น.,หญ้าเจ้าชู้
หญาบ 0,ว.,"หยาบคาย, ไม่สุภาพ เช่น แหลงหญาบ - พูดหยาบคาย."
หญาบ 1,ว.,"หยาบโลน, ลามก เช่น หนังโรงหั้น เล่นหญาบอี้ตาย - หนังตะลุงโรงนั้นเล่นหยาบโลนมาก."
หญาบ 2,ว.,ไม่อ่อนช้อย เช่น รำหญาบ.
หญาบ 3,ว.,ไม่ละเอียด เช่น ทิ่มเครื่องหญาบ – ตำเครื่องแกงไม่ละเอียด.
หญาบเหมือนขี้ช้าง 0,สำ.,"ไม่เรียบร้อย, หยาบคาย."
หญ้าปากควาย 0,น.,หญ้ามาเลเซีย.
หญ้าผ้าร้าย 0,น.,"กะทกรก, ชื่อไม้พุ่มรอเลื้อย ตามลำต้นมีหนามห่างๆ ใบรูปไข่หรือรี ๆ ดอกเล็กสีขาว อยู่เป็นกระจุกที่ง่ามใบ ผลกลมหรือรีขนาดเท่าเม็ดบัว เขื่อง ๆ เป็นสมุนไพร"
หญ้าผ้าร้าย 1,น.,กะทกรก.
หญ้าภคินี 0,น.,ต้นย่านาง (ดู นาง น. ๔.).
หญาม 0,น.,"ฤดู, ส่วนของปีซึ่งแบ่งโดยถือเอาภูมิอากาศเป็นหลัก, คราว, สมัย เช่น หญามฝน - ฤดูฝน, ผิดหญาม - ผิดฤดู."
หญ้าม 0,ว.,"ช่างเถอะ, ช่างมันเถอะ (ไม่ติดใจ)."
หญาม 0,ว.,อาการอ้าปากเคี้ยวอย่างช้า ๆ
หญามเก็บ 0,น.,ช่วงเวลาที่ชาวนาเก็บเกี่ยวข้าวในนา ประมาณเดือนมีนาคม - เมษายน.
หญามดำ 0,น.,ช่วงเวลาที่ชาวนาปักดำต้นกล้า ประมาณเดือนพฤศจิกายน - ธันวาคม.
หญามไถ 0,น.,ช่วงเวลาที่ชาวนาไถนา ประมาณเดือนมิถุนายน.
หญามนา 0,น.,ช่วงเวลาที่ชาวนาทำนา ประมาณเดือนพฤษภาคม - พฤศจิกายน.
หญามน้ำ 0,น.,ช่วงเวลาในฤดูฝนหลังจากที่ฝนตกหนักจนมีน้ำท่วมขังตามพื้นที่ต่าง ๆ ประมาณเดือนพฤศจิกายน - ธันวาคม.
หญามแมงดา 0,น.,ช่วงเวลาที่มีแมงดาชุกชุมตามท้องนาห้องไร่ ประมาณเดือนมิถุนายน - กรกฎาคม.
หญามแมงดา 1,ก.,"สบประมาท, เหยียดหยาม, ดูหมิ่น, ดูถูก."
หญามแมงดา 2,ว.,อาการอ้าปากเคี้ยวอย่างช้า ๆ (ดู หญาง ว. ๒.).
หญ้ามัด 0,น.,หญ้าชนิดหนึ่งคล้ายต้นกล้า ขึ้นปะปนกับต้นกล้า.
หญาย 0,ก.,"ขยาย, คลายให้หายแน่น, อธิบาย, ชี้แจง, แผ่กว้างออกไป, ทำให้กว้างใหญ่ออกไป, ทำให้มากขึ้น."
หญาย 1,ก.,"ขยับ, กระเถิบ."
หญ้ายองไฟ 0,น.,เขม่าที่เคลือบติดไม้ผราเหนือเตาไฟ (ดู แหม็งผรา).
หญ้ายองไฟ 1,น.,เขม่าที่เคลือบติดไม้ผรา (ร้าน) เหนือเตาไฟ
หญ้าราด 0,น.,หญ้าชนิดหนึ่ง ลำต้นเป็นข้อ ๆ ใบเรียวยาว.
หญ้าเหม็น 0,น.,ต้นสาบเสือ (ดู ขี้ไก น. ๓.).
