คำ,POS,ความหมาย
ปลาพยูน 0,น.,"พะยูน, สัตว์เลี้ยงลูกด้วยนม ลำตัวอ้วนกลม มีขนเฉพาะบริเวณใกล้ปาก รยางค์คู่หน้าเป็นแผ่นคล้ายใบพายไม่เห็นเป็นนิ้ว รยางค์คู่หลังไม่มีหาง แผ่เป็นแฉกกว้างแบนลง ลำตัวอาจยาวถึง ๓ เมตร สีเทาดำแกมฟ้า อาศัยอยู่ในทะเลชายฝั่ง กินพืชน้ำ พวกหญ้าทะเล"
ปลาพรก 0,น.,ชื่อปลาชนิดหนึ่ง เมื่อเกิดใหม่ตาอยู่ต่างข้าง แต่ระหว่างเติบโตขึ้น ตาข้างหนึ่งจะเคลื่อนไปอยู่ข้างเดียวกัน พบทั้งในทะเลน้ำกร่อย และน้ำจืด
ปลาพรก 1,*น.,ปลาตาเดียว
ปลาพะยูน 0,น.,"พะยูน, สัตว์เลี้ยงลูกด้วยนม ลำตัวอ้วนกลม มีขนเฉพาะบริเวณใกล้ปาก รยางค์คู่หน้าเป็นแผ่นคล้ายใบพาย ไม่เห็นเป็นนิ้ว รยางค์คู่หลังไม่มี หางแผ่เป็นแฉก กว้างแบนลง ลำตัวอาจยาวถึง ๓ เมตร สีเทาดำแกมฟ้า อาศัยอยู่ในทะเลชายฝั่ง กินพืชน้ำพวกหญ้าทะเล"
ปลามัก 0,น.,ชื่อปลาน้ำจืดชนิดหนึ่งคล้ายปลาดุก แต่ตัวโตและยาวกว่า ลำตัวมีลายเป็นจุด ๆ ลีแดงเหลือง (ดู ลำพัน น. ๑.).
ปลาแม็ง 0,น.,ชื่อปลาน้ำจืดชนิดหนึ่งคล้ายปลาดุก แต่ตัวโตและยาวกว่า ลำตัวมีลายเป็นจุด ๆ ลีแดงเหลือง (ดู ลำพัน น. ๑.).
ปลาย 0,น.,เรียกสิ่งที่อยู่ตรงข้ามกับโคน เช่น ปลายพร้าว - ส่วนสูงสุดของต้นมะพร้าว.
ปลายเคียง 0,น.,มีดพกชนิดหนึ่ง
ปลายเคียง 1,น.,มีดพกชนิดหนึ่ง (ดู เคียง น.).
ปลายเชียง 0,น.,มีดพกชนิดหนึ่ง
ปลายเชียง 1,น.,มีดพกชนิดหนึ่ง (ดู เคียง น.).
ปลายเซียง 0,น.,มีดพกชนิดหนึ่ง
ปลายเซียง 1,น.,มีดพกชนิดหนึ่ง (ดู เคียง น.).
ปลายตีน 0,น.,ทิศเหนือ
ปลายตีน 1,น.,ปลายเท้า.
ปลายตีน 2,น.,ทิศเหนือ.
ปลายตีน 3,น.,ทิศทางที่นอนเหยียดเท้าไป.
ปลายหยวก 0,น.,ผู้ช่วยนายหนังตะลุง.
ปลายอดม่วง 0,น.,ชื่อปลาชนิดหนึ่ง เมื่อเกิดใหม่ตาอยู่ต่างข้าง แต่ระหว่างเติบโตขึ้น ตาข้างหนึ่งจะเคลื่อนไปอยู่ข้างเดียวกัน พบทั้งในทะเลน้ำกร่อย และน้ำจืด
ปลายู 0,น.,"พะยูน, สัตว์เลี้ยงลูกด้วยนม ลำตัวอ้วนกลม มีขนเฉพาะบริเวณใกล้ปาก รยางค์คู่หน้าเป็นแผ่นคล้ายใบพายไม่เห็นเป็นนิ้ว รยางค์คู่หลังไม่มีหาง แผ่เป็นแฉกกว้างแบนลง ลำตัวอาจยาวถึง ๓ เมตร สีเทาดำแกมฟ้า อาศัยอยู่ในทะเลชายฝั่ง กินพืชน้ำ พวกหญ้าทะเล"
ปลายู 1,น.,"พะยูน, สัตว์เลี้ยงลูกด้วยนม ลำตัวอ้วนกลม มีขนเฉพาะบริเวณใกล้ปาก รยางค์คู่หน้าเป็นแผ่นคล้ายใบพาย ไม่เห็นเป็นนิ้ว รยางค์คู่หลังไม่มี หางแผ่เป็นแฉก กว้างแบนลง ลำตัวอาจยาวถึง ๓ เมตร สีเทาดำแกมฟ้า อาศัยอยู่ในทะเลชายฝั่ง กินพืชน้ำพวกหญ้าทะเล"
ปลายูน 0,น.,"พะยูน, สัตว์เลี้ยงลูกด้วยนม ลำตัวอ้วนกลม มีขนเฉพาะบริเวณใกล้ปาก รยางค์คู่หน้าเป็นแผ่นคล้ายใบพายไม่เห็นเป็นนิ้ว รยางค์คู่หลังไม่มีหาง แผ่เป็นแฉกกว้างแบนลง ลำตัวอาจยาวถึง ๓ เมตร สีเทาดำแกมฟ้า อาศัยอยู่ในทะเลชายฝั่ง กินพืชน้ำ พวกหญ้าทะเล"
