คำ,POS,ความหมาย
จังกาบ 0,ก.,พูดคุย (เทียบ ม. cakap ; ส.ต.)
จั่งจุ้ย 0,ก.,อาบน้ำ
จังแจ็ก 0,ว.,มากมายก่ายกอง.
จังดาง 0,ว.,มาก เช่น คนมากันจัง - คนมากันมาก
จังดาง 1,ว.,มาก (ดู จัง ว.).
จังเบอ 0,ว.,มาก เช่น คนมากันจัง - คนมากันมาก
จังเบอ 1,ว.,มาก (ดู จัง ว.).
จังเสีย 0,ว.,มากมายก่ายกอง.
จังหมัง 0,ก.,"ลังเล, ประหม่า."
จั๋งหรีด 0,น.,จิ้งหรีด (ดู หรีด น. ๑.).
จั๋งหรีด 0,น.,"จิ้งหรีด, ชื่อแมลง ลำตัวขนาดปานกลางหนวดยาว มีปีก ๒ คู่ ปากเป็นชนิดกัดกิน หัวและอกมีขนาดไล่เลี่ยกัน ตัวผู้มีอวัยวะพิเศษสำหรับทำเสียง"
จังหวัน 0,ก.,ดื้อรั้น (ดู จันหวัน).
จังหวัน 1,ก.,"ดื้อรั้น, เกะกะ, ทะลึ่ง, ซุกซน, สัปดน, พิเรนทร์"
จังหัน 0,ว.,มากมายก่ายกอง.
จังหัวควาย 0,ก.,ห่ม ตะแบงมาน ห่มโดยคาดผ้าอ้อมตัว แล้วเอาชายทั้ง ๒ ไขว้ไปผูกที่ต้นคอ
จังหัวควาย 1,ก.,เอาเชือกผูกโยงเขาควาย.
จังหัวควาย 2,ก.,ห่มตะแบงมาน (ดู หมช่อคอ).
จังหัวควาย 3,ว.,มาก เช่น คนมากันจัง - คนมากันมาก
จังหู 0,ว.,มากมายก่ายกอง.
จังหูน 0,น.,ชื่อไม้เถาชนิดหนึ่ง รากใช้เบื่อปลา และทำยาฆ่าแมลง
จังหูน 1,น.,ชื่อไม้เถาชนิดหนึ่ง รากใช้เบื่อปลาและทำยาฆ่าแมลง (ดู หางไหล).
จังเหวน 0,น.,"บริเวณ, พื้นที่ภายในบริเวณที่กำหนดไว้."
จังไหร 0,ว.,เสนียดจัญไร
จั่งเอก 0,ก.,อาบน้ำ
จั่งเอก 1,ก.,อาบน้ำ (ดู จั่งจุ้ย).
จังไอ้ด่าง 0,ว.,มากมายก่ายกอง.
จัด 0,ก.,"ประดับ, ตกแต่ง."
จัด 1,ก.,ตระเตรียม.
จัด 2,ก.,ทำให้แน่น เช่น จัดตอกในการสานเสื่อ – ทำให้ตอกเสื่อแน่นกระชับขึ้น.
จัด 3,ว.,"มาก, ยิ่ง."
จัด 4,ว.,ขยัน เช่น โลกสาวเรินตีนจัดจริง - ลูกสาวบ้านทิศเหนือขยันมาก.
จัด 5,ว.,"ปากกล้า, จัดจ้าน เช่น อี้เถ้านี้จัดจริงเหวอ - ผู้หญิงคนนี้ปากจัดจริง (น.ศ.)."
จัดนัก 0,ว.,"อย่างมาก, อย่างสูง เช่น จัดนัก ๓ บาท - อย่างสูงก็ ๓ บาท."
