คำ,POS,ความหมาย
งูกินอิ่ม 0,สำ.,"บวม เช่น ยาง (รถยนต์) เป็นงูกินอิ่มแล้ว - ยางเกิดอาการบวม (จะเสีย, หมดอายุ) แล้ว (ภ.ก.)."
งูเกล็ดทวน 0,น.,งูกะปะ.
งู่งี่ 0,ว.,งอแง (ช.พ.).
งูฉุนชุน 0,น.,งูเห่าตะลาน (น.ธ.).
งูบ 0,ก.,ก้มหัวฟุบลงเมื่อเวลาง่วงนอน.
งูบองยอดกล้วย 0,น.,งูเขียวหางแดง ไม่มีพิษ.
งูบองหนาบควาย 0,น.,งูสิงดง ไม่มีพิษ
งูบองหลา 0,น.,อวัยวะเพศชาย
งูบองหลา 1,น.,งูจงอาง.
งูบองหลา 2,สำ.,อวัยวะเพศชาย เช่น “งูบองหลามึงใหญ่จัง”.
งูบังโดะ 0,น.,งูเห่า (ส.ต.).
งูบ้าวัง 0,น.,งูชนิดหนึ่งอยู่ในถ้ำ ชอบกินค้างคาวและหนู ไม่มีพิษ
งูใบ้ 0,น.,งูชนิดหนึ่งอยู่ในถ้ำ ชอบกินค้างคาวและหนู ไม่มีพิษ
งูปล้องทอง 0,น.,งูทับสมิงคลา.
งูปะ 0,น.,งูกะปะ.
งูปากบุก 0,น.,งูกะปะชนิดหนึ่ง.
งูปากเป็ด 0,น.,งูชนิดหนึ่ง ตัวเล็กมาก หัวเล็ก สีชมพู น้ำตาลขาว หรือส้ม มีปากแบนอย่างปากเป็ดเชื่อกันว่าเป็นงูที่ให้โชคให้ลาภ
งูพังการ 0,น.,งูเหลือมทะเล (น.ศ.).
งูสามควน 0,น.,ชื่อตะกวดชนิดหนึ่ง มีพิษ กัดถึงตาย
งูสามควน 1,น.,ตะกวดชนิดหนึ่ง มีพิษกัดถึงตาย.
งูสายม่านพระอาทิตย์ 0,น.,ชื่องูไม่มีพิษชนิดหนึ่ง
งูสายม่านพระอินทร์ 0,น.,ชื่องูไม่มีพิษชนิดหนึ่ง.
งูหนาบควาย 0,น.,งูสิงดง ไม่มีพิษ
งูหวา 0,น.,งูน้ำชนิดหนึ่ง.
งูเหลือมปากเป็ด 0,น.,งูชนิดหนึ่ง ตัวเล็กมาก หัวเล็ก สีชมพู น้ำตาลขาว หรือส้ม มีปากแบนอย่างปากเป็ดเชื่อกันว่าเป็นงูที่ให้โชคให้ลาภ
งูเหาช้าง 0,น.,ชื่อตะกวดชนิดหนึ่ง มีพิษ กัดถึงตาย
งูเหาช้าง 1,น.,ตะกวดชนิดหนึ่ง มีพิษกัดถึงตาย.
งูเห่าซ่อน 0,น.,งูเห่าชนิดหนึ่ง คล้ายปลาช่อน เกล็ดทวน มีดอกจันสีขาวที่หัว.
งูเห่าปรกหญ้า 0,สำ.,เรียกผู้ที่มีความเก่งกล้าสามารถแต่ไม่แสดงออก ถ้าแสดงออกเมื่อใดก็ได้ผลทุกครั้ง.
เงก 0,น.,"หยก (จ., ภ.ก.)."
เงก 1,ว.,คอยนาน.
เง็ง 0,ว.,กาง หรืองอไม่เข้า เช่น มือเง็ง (ช.พ.).
เงย 0,ก.,"ยกหน้าขึ้น, แหงนหน้า, ชะเง้อมอง"
เงย 1,ว.,ใช้เป็นสร้อยคำของคำว่า “ไปเกิดไปเงย” หมายถึง ไปผุดไปเกิด.
เงา 0,น.,หนังตะลุง
เงาะ 0,น.,ชนเผ่าพวกหนึ่ง รูปร่างต่ำเตี้ย ตัวดำ ผมหยิก เรียกว่า กอย หรือซาไก.
เงาะ 1,น.,"เงาะ, ชื่อไม้ต้นขนาดกลาง ผลกินได้ เปลือกมีขนยาว สีเหลืองหรือสีแดง เป็นต้น"
เงาะแงะ 0,ว.,"ช้าๆ, อาการผิดไปจากเดิมเล็กน้อย (ช.พ.)."
เงาะป่า 0,น.,ชื่อไม้เถาชนิดหนึ่ง ยางใช้ทำยางดักนก
เงาะป่า 1,น.,ชื่อไม้เถาชนิดหนึ่ง ยางใช้ทำยางดักนก (ดู ชี้เงาะ).
เงาะโรงเรียน 0,น.,เงาะพันธุ์ดีชนิดหนึ่ง เดิมปลูกที่โรงเรียนบ้านนาสาร จ.สุราษฎร์ธานี.
เงาะสีชาด 0,น.,เงาะที่สุกแล้วมีสีแดงจัด (ส.ฎ.).
เงิ้ง 0,ว.,"ชะเง้อ, โดยปริยายหมายถึงอาการอยากได้ เช่น ยืนเงิ้ง - ยืนชะเง้อ, เงิ้งโลกสาว - ชะเง้อหญิงสาว เพราะรักชอบ."
