คำ,POS,ความหมาย
พร้าวหมก 0,น.,อาหารชนิดหนึ่ง ใช้มะพร้าวอ่อนเกือบจะแก่ขูดให้หนักด้วยกระต่ายขูดมะพร้าว เพื่อให้เนื้อมะพร้าวเป็นเส้น ๆ ตำน้ำพริกแกงหรือน้ำพริก ห่อหมกกับปลาฉิ้งฉ้างจนละเอียด นำออกมาคลุกกับมะพร้าวที่ขูดไว้เอาไปห่อด้วยใบตอง แล้วไปย่างด้วยไฟอ่อน ๆ จนสุก (ภ.ก.)
พร้าวหูหนวก 0,น.,มะพร้าวสุกที่เขย่าแล้วไม่มีเสียง น้ำดังออกมา (ภ.ก.).
พร้าวเหมง 0,น.,มะพร้าวที่เพิ่งเริ่มเข้ากะลา ยังไม่มีเนื้อ.
พร้าวเอือนกิน 0,น.,มะพร้าวที่มีเนื้อในไม่เรียบสมํ่าเสมอ บางแห่งมีเนื้อ บางแห่งไม่มีเนื้อ สาเหตุเพราะไม่สมบูรณ์ (ภ.ก.).
พร่ำ 0,น.,เครื่องมือดักปลาชนิดหนึ่ง เรียกว่า “ อีเหนียว ”
พร่ำ 1,น.,เครื่องมือดักปลาชนิดทนึ่ง (ดู เหนียว น. ๒.).
พริก 0,น.,"พริกไทย, ชื่อไม้ล้มลุกผลมีรสเผ็ดร้อน ใช้ปรุงอาหาร และทำยา."
พริกเกลือ 0,น.,น้ำพริกแห้งชนิดหนึ่ง โดยตำน้ำพริกเหมือนพริกแกง แต่ใช้พริกชี้ฟ้า ขูดมะพร้าวนำมาคั่ว ตำให้ละเอียด นำไปคลุกกับน้ำพริกแกงจนเป็นเนื้อเดียวกัน แล้วนำไปผัดกับกากหมู (ภ.ก.)
พริกเกลือ 1,*น.,เครื่องจิ้มผลไม้ทำด้วยพริกเกลือและน้ำตาล.
พริกผง 0,น.,พริกไทยป่น.
พริกผง 1,น.,ชื่อนกชนิดหนึ่ง ตัวสีน้ำตาลเป็นมันวาว หางตาขาว ปากเหลือง นิ้วตีนยาวมากสำหรับใช้เดินบนพืชน้ำ บินไม่เก่ง กินพืชน้ำและแมลง.
พริกผง 2,น.,ชื่อไก่ชนิด ขนลายเป็นเม็ด.
พริกผี 0,น.,ชื่อไม้เถาเกาะเลื้อยพันต้นไม้อื่น วงศ์ Asclepiadaceae ใบเดี่ยวเรียงตรงข้ามกัน ดอกเล็กสีเขียวนวลถึงเขียวแกมเหลือง ฝักออกเป็นคู่รูปไข่แกมรูปหอก ถึงรูปไข่แกมรูปขอบขนาน.
พริบ 0,ก.,"กระพริบ, ขยิบตา."
